17;69.1000000000;-43.8000000000;45.3000000000;-52.7000000000;-32.6000000000;-10.7000000000;-77.5000000000;-24.0000000000;30.1000000000;49.9000000000;-1.7000000000;10.0000000000;0.0000000231
18;61.3000000000;-31.2000000000;-60.6000000000;56.2000000000;-61.2000000000;-27.9000000000;15.7000000000;-35.6000000000;-8.4000000000;61.2000000000;18.6000000000;9.0000000000;0.0000000583
19;70.9000000000;-43.7000000000;44.7000000000;-44.6000000000;-19.3000000000;-68.7000000000;-34.7000000000;23.0000000000;63.4000000000;-6.5000000000;-1.2000000000;24.9000000000;0.0000000150
20;69.0000000000;-50.3000000000;44.2000000000;-26.0000000000;-46.8000000000;-32.3000000000;-81.2000000000;-6.9000000000;27.3000000000;49.1000000000;-8.2000000000;12.5000000000;0.0000000187
21;68.5000000000;-52.3000000000;44.2000000000;-25.4000000000;-43.6000000000;-31.9000000000;-75.5000000000;-5.3000000000;53.2000000000;9.8000000000;30.8000000000;-4.2000000000;0.0000000223
22;70.1000000000;-46.1000000000;45.4000000000;-45.1000000000;-10.7000000000;-54.8000000000;-35.9000000000;72.0000000000;-0.0000000000;16.7000000000;36.5000000000;-2.3000000000;0.0000000183
23;53.4000000000;-51.4000000000;77.1000000000;-37.5000000000;-15.7000000000;-35.2000000000;-59.7000000000;32.5000000000;9.4000000000;56.8000000000;-7.5000000000;11.6000000000;0.0000000158
24;59.8000000000;-32.4000000000;-59.9000000000;65.5000000000;-52.6000000000;15.6000000000;-34.5000000000;-30.3000000000;2.4000000000;61.7000000000;20.2000000000;6.9000000000;0.0000000481
25;61.5000000000;-32.4000000000;-66.1000000000;52.0000000000;-36.3000000000;-60.2000000000;-13.2000000000;20.3000000000;-24.4000000000;60.4000000000;7.0000000000;15.0000000000;0.0000001292
26;68.3000000000;-45.4000000000;44.6000000000;-54.2000000000;-21.7000000000;-27.5000000000;-78.5000000000;-20.1000000000;25.9000000000;50.6000000000;14.5000000000;-1.3000000000;0.0000000212
27;55.7000000000;-42.7000000000;86.9000000000;-28.6000000000;-44.8000000000;37.9000000000;-53.0000000000;5.5000000000;-17.0000000000;59.1000000000;3.3000000000;17.1000000000;0.0000000207
28;60.3000000000;-30.0000000000;-63.4000000000;57.0000000000;-56.4000000000;-39.0000000000;-6.8000000000;20.2000000000;-26.9000000000;62.1000000000;7.8000000000;14.7000000000;0.0000000692
29;60.6000000000;-35.0000000000;-67.3000000000;52.5000000000;-29.7000000000;-59.3000000000;-4.3000000000;-32.6000000000;22.5000000000;59.6000000000;-0.7000000000;14.1000000000;0.0000000194
30;53.5000000000;-48.5000000000;79.9000000000;-30.5000000000;-28.3000000000;-61.1000000000;28.7000000000;-31.0000000000;14.5000000000;60.2000000000;-3.6000000000;13.9000000000;0.0000000252
